sample_id,Ix(U2:pha)_rms,Ix(U2:pha)_pk2pk,Ix(U2:pha)_std,Ix(U2:pha)_kurtosis,Ix(U2:pha)_crest,Ix(U2:phb)_rms,Ix(U2:phb)_pk2pk,Ix(U2:phb)_std,Ix(U2:phb)_kurtosis,Ix(U2:phb)_crest,Ix(U2:phc)_rms,Ix(U2:phc)_pk2pk,Ix(U2:phc)_std,Ix(U2:phc)_kurtosis,Ix(U2:phc)_crest,V(ea)_rms,V(ea)_pk2pk,V(ea)_std,V(ea)_thd,V(eb)_rms,V(eb)_pk2pk,V(eb)_std,V(eb)_thd,V(ec)_rms,V(ec)_pk2pk,V(ec)_std,V(ec)_thd,rpm_mean,rpm_std,temp,label
BLDCM test@140_0.0775.txt_21ms,9.425914340107537,27.54878347298062,9.425060721208514,-1.3885579033280706,1.4614904319850144,9.496903036605644,27.54731044258445,9.49690303577312,-1.4167465098648842,1.450565891604727,9.425568823699509,27.51601127109773,9.42471690723965,-1.3886161412805742,1.461384589164199,2.8070998664811695,6.3890736173337395,2.806867130266339,44.47351072972294,2.82641743883296,6.38906128965281,2.8264126576363413,86.00011443993752,2.807160453435189,6.389074140081496,2.806926240716321,44.442394130676405,4237.594269841956,4.9096068962623205,140,Short_Circuit
BLDCM test@140_0.0775.txt_22ms,9.432103679260916,27.550253093521082,9.431362629935482,-1.3894864197178103,1.4606872135652287,9.496143945405056,27.519012551787135,9.496143349995036,-1.4169923054267148,1.4506818451760422,9.431888619611478,27.551734264378958,9.431104835088972,-1.3895592430494166,1.4607205191833035,2.8070960946885175,6.389057940611444,2.806864328109142,44.41648304957683,2.8251916087766094,6.389075863756457,2.8251733464998146,79.59935511588543,2.8070876954539203,6.389075863756457,2.8068547139600057,44.46360519459655,4237.576379247216,4.9161217394908,140,Short_Circuit
BLDCM test@140_0.0775.txt_23ms,9.436718978606516,27.521998838561863,9.436279825430374,-1.3919255822839363,1.4599728223921762,9.48674143428945,27.554721554779555,9.486740470725088,-1.4139029904029288,1.4524310617551974,9.436668907770843,27.553218957063038,9.436187561196109,-1.3916766357448458,1.460137901273144,2.807900439515399,6.389076244822407,2.8077435383213283,54.06674255233963,2.8221550436174803,6.389076244822407,2.8221346581002638,91.71431292329123,2.8079006605093335,6.389058427573508,2.8077441497910565,54.04426972064999,4237.562529972725,4.918153411485477,140,Short_Circuit
BLDCM test@140_0.0775.txt_24ms,9.436864486198063,27.557688233447298,9.43623360628663,-1.390303513058523,1.4602662793647014,9.495149262644686,27.556218612906836,9.495148206473969,-1.41627517730031,1.4513026189428317,9.441726222296749,27.524981419242877,9.441146397224788,-1.392120664073765,1.4593558010041807,2.8070839363604,6.389075925349749,2.806849993454226,44.44374909319911,2.822994717139422,6.389056371895103,2.822949857485744,70.8893720370364,2.807081714603114,6.389077285280047,2.8068492543259618,44.408671887864266,4237.54669854327,4.914508414444097,140,Short_Circuit
BLDCM test@140_0.0775.txt_25ms,9.435687266984646,27.559188057754902,9.435022857187866,-1.3898804318569897,1.4606074180372006,9.487964129632191,27.527973721155384,9.487932077050521,-1.4126806977746613,1.4524016747798916,9.454852063880931,27.56067178589104,9.454448946802932,-1.3965634982290809,1.4576466938639714,2.807149999302211,6.389055355417005,2.8069144032678173,44.38931980952208,2.8202541507382564,6.389077441831104,2.820177271964891,63.52567298184947,2.8070600484714934,6.389077285280047,2.8068258815998495,44.42698122498129,4237.516597279403,4.9024962640651655,140,Short_Circuit
BLDCM test@140_0.0775.txt_26ms,9.426437160293057,27.559188057754902,9.425647968243597,-1.3897485798735858,1.4620407034048983,9.469454958533815,27.559107079174815,9.469289896192818,-1.406973487787673,1.4552405658480456,9.468832485238313,27.56067178589104,9.468602037892559,-1.4019104053631466,1.4554945262126606,2.8071886051123256,6.389077864016157,2.8069527485120065,44.53385211420562,2.8167273332779654,6.389077864016157,2.816610695593178,56.36896244542097,2.807129997377684,6.389077285280047,2.8068941797208806,44.36457683036851,4237.491607279509,4.889926738310301,140,Short_Circuit
BLDCM test@140_0.0775.txt_27ms,9.414717807252776,27.530956093570133,9.413759198655567,-1.3898629751986389,1.463860638055437,9.44768847429686,27.559107079174815,9.44728040291103,-1.401576150955546,1.4585932876194803,9.479554548624968,27.56067178589104,9.479440328395292,-1.4071412894075834,1.4538482563917599,2.807112360182922,6.389077864016157,2.8068766439617496,44.3396021191856,2.8133450160323026,6.389077864016157,2.8131892474980553,51.38408627547041,2.807984687210086,6.389054630991706,2.807758366975724,45.25391651733359,4237.479361691921,4.884588358763174,140,Short_Circuit
BLDCM test@140_0.0775.txt_28ms,9.403445339019873,27.547500377873213,9.402322515174614,-1.3893236473014794,1.465615454715178,9.426447059658473,27.559107079174815,9.425739643439629,-1.3957689549055528,1.4618800598906245,9.48848123121309,27.532462904555228,9.488434353134592,-1.4122506933699908,1.4524804882948583,2.8070334039634965,6.389077500271494,2.806799116563356,44.404341010799,2.810594054834575,6.389056813903226,2.8104049268291647,47.88191045718619,2.809732144482441,6.389077202898504,2.809528562540796,46.85403693640269,4237.4812487879835,4.885513517577841,140,Short_Circuit
BLDCM test@140_0.0775.txt_29ms,9.39476293436165,27.547500377873213,9.393561702281998,-1.388892428358871,1.4669699398192824,9.406519363025263,27.530914380316155,9.405557590936066,-1.3909167743049593,1.4648108992584956,9.494430147293258,27.534753390967083,9.494417137496864,-1.415701335619956,1.4515704089747834,2.8070540238255974,6.3890592933029,2.806821303691478,44.36345665844549,2.808528318668214,6.389076871683637,2.808313485404259,45.70750796143363,2.812221368447072,6.389076600084264,2.8120513783738765,49.9007157250943,4237.497541757063,4.8951577996902795,140,Short_Circuit
BLDCM test@140_0.0775.txt_30ms,9.390801858006583,27.519320685042352,9.389621135475284,-1.3891630971904898,1.4658668950298102,9.394094035129726,27.518691944698105,9.39298612721571,-1.3889893782793197,1.4667483671676074,9.49637828939478,27.53473366269779,9.49637715763931,-1.4168892377241291,1.4507230725382054,2.8070701918539953,6.389075834554996,2.806837909588309,44.376993080215456,2.8072998062804535,6.389076871683637,2.8070688481956294,44.64028752580125,2.8153959506393105,6.389061416297946,2.815265998811871,54.276571329042554,4237.523562925939,4.910754220560406,140,Short_Circuit
BLDCM test@140_0.0775.txt_31ms,9.394823369412126,27.49256138118768,9.393722332624689,-1.3888402794062829,1.4652394217708062,9.395260684847466,27.516286685313418,9.394151067305463,-1.388707229723865,1.4645303810791712,9.495702305523347,27.51479569664422,9.495702288679409,-1.4170026675194858,1.4490391830327567,2.8070771810578536,6.389075537182005,2.80684378235547,44.451212935311055,2.8071561424218605,6.389061593339338,2.806921267116833,44.399752741403134,2.8190007681552554,6.389074427003588,2.8189125300677533,60.674187467836255,4237.551546821958,4.920995975825609,140,Short_Circuit
BLDCM test@140_0.0775.txt_32ms,9.395871591971487,27.526795839115536,9.394445529816263,-1.3859050634964691,1.4650759566785334,9.395124421691229,27.51777225187486,9.393646022888495,-1.385753082113219,1.464709743056505,9.505913535191688,27.486359437157653,9.505913070340021,-1.420139243084463,1.4474826285951854,2.8063598042816214,6.389075537182005,2.8060342866255605,37.66874999695274,2.806439332270277,6.38907322576374,2.8061132953038794,37.78581046087018,2.824882391744282,6.389074427003588,2.824824489708102,60.90388363001497,4237.585973598366,4.917689106426407,140,Short_Circuit
BLDCM test@140_0.0775.txt_33ms,9.401681169781858,27.520755828693034,9.40029496473591,-1.3854352397797756,1.4638485402170336,9.400798068076,27.51777225187486,9.399345075767048,-1.3855584522234783,1.4638257494765714,9.507155925621344,27.52228196708896,9.50715515085268,-1.4199459778777648,1.4476082399029007,2.806444400175329,6.389071487030155,2.8061185534602453,37.78698111784059,2.806404615529085,6.38907322576374,2.8060787704477503,37.700531446029345,2.827206801673722,6.389074276417907,2.827179148471809,67.37814179606495,4237.602540990911,4.91103730133297,140,Short_Circuit
BLDCM test@140_0.0775.txt_34ms,9.409862072571045,27.520755828693034,9.408845278362922,-1.3876152092361482,1.4625758751648523,9.410011778573736,27.525268092047376,9.408962547230674,-1.3876164282257621,1.4627120707445422,9.49749591440141,27.523782525485938,9.497495661238624,-1.4166576863439808,1.4492386138852709,2.807218021824614,6.389071487030155,2.806983271201631,44.482559329363404,2.807130027598231,6.389072188635099,2.8068965187678727,44.47951306861237,2.825939935724198,6.389064882326912,2.825928623198456,83.39699142653934,4237.602036374185,4.90539652528375,140,Short_Circuit
BLDCM test@140_0.0775.txt_35ms,9.4151796350801,27.492349852258634,9.414194416163108,-1.3877985633372283,1.4617498326524556,9.41548282041821,27.525268092047376,9.414517587234718,-1.3876716969140759,1.4618621346235707,9.496446965640436,27.523782525485938,9.496446864872677,-1.4168793199342478,1.449398692391884,2.8071339473598123,6.3890703768517385,2.8069004053718434,44.479169330061076,2.807116929884234,6.389064355293639,2.8068848642087696,44.4595879678974,2.8267197837959226,6.389069828352735,2.826718055569289,87.64072008162451,4237.605938541122,4.902484043127313,140,Short_Circuit
BLDCM test@140_0.0775.txt_36ms,9.421025141391903,27.528275188854998,9.420124380159667,-1.388073726894365,1.4611613626211017,9.421033708326487,27.526776389410102,9.420188390828882,-1.3881804391543324,1.4611609020743137,9.496110305539178,27.49537990957563,9.496109433369922,-1.41706171021281,1.4494500770846523,2.8071099151894505,6.389065520185992,2.8068777446197792,44.46019001800449,2.8071122996336952,6.389068717490412,2.8068807849028596,44.43607707855038,2.826750802235774,6.389068923560353,2.826750183792808,88.21979222368401,4237.602456073648,4.905144839442275,140,Short_Circuit
BLDCM test@140_0.0775.txt_37ms,9.426950861745905,27.52977495067013,9.426170344000449,-1.3887960033909714,1.4604019790285894,9.427473699345738,27.4983960384681,9.426737044494512,-1.3889912489766025,1.4601627700840127,9.496111981022397,27.531275935507562,9.496111353730935,-1.4170646148857078,1.449765772418493,2.807100026417008,6.3890685036161,2.8068683985320644,44.427787785933766,2.807093689675455,6.389068941038936,2.8068610284467663,44.4660200537905,2.826098879095909,6.38906576852783,2.826090475724088,84.19592199233966,4237.590830756055,4.911930153495386,140,Short_Circuit
BLDCM test@140_0.0775.txt_38ms,9.433974544261131,27.50140796326057,9.43330920566893,-1.389970398326121,1.459314696060294,9.434557848591222,27.534261183397575,9.43389800911491,-1.3899276168681927,1.4593810640233313,9.495666404411468,27.532752886034853,9.495666393388719,-1.4170364046063684,1.4499893409555908,2.807075550564661,6.38906846541437,2.80684276058241,44.448528811267145,2.807121285020476,6.389067652825745,2.8068870160344517,44.43355274949364,2.8247284508664694,6.389066208404657,2.824703521463236,77.59792400771722,4237.570362268649,4.917162934254316,140,Short_Circuit
BLDCM test@140_0.0775.txt_39ms,9.445054449994696,27.5372654621234,9.444519722157004,-1.392692334096334,1.457919363019887,9.437419265078749,27.535773879155265,9.436764647926383,-1.3900170972863013,1.459098868096067,9.49427800291784,27.50440459887149,9.494272024054535,-1.4160199939845692,1.450201381025,2.807091916058736,6.389069889233443,2.8068574427671553,44.417388809260075,2.8071759729180004,6.389065048772228,2.8069406302205078,44.492158024294596,2.822600009018508,6.38907060831697,2.822550450557815,69.81352965566599,4237.542190074331,4.9130098262354,140,Short_Circuit
BLDCM test@140_0.0775.txt_40ms,9.457801247561232,27.538745671269076,9.457412930478318,-1.3973214350838834,1.4561109518051256,9.433769678433551,27.535773879155265,9.433043958888002,-1.389779162094235,1.459663341040027,9.486991845754286,27.540213048236822,9.486940171721917,-1.4116087425691186,1.4516295787408413,2.8071465506260296,6.389069889233443,2.8069109109444423,44.461022279105805,2.8071493962075524,6.389071509731093,2.806913761748732,44.46708700620284,2.8196861707406615,6.389071509731093,2.8196042809715745,62.16265371948171,4237.511989905258,4.899815329377433,140,Short_Circuit
BLDCM test@140_0.0775.txt_41ms,9.469342428493988,27.538745671269076,9.469109473707993,-1.402986433041442,1.454336252022131,9.423412713681996,27.507434534656106,9.422547995518313,-1.3900627093721138,1.4612676092846235,9.465727268019547,27.540213048236822,9.465529170804354,-1.4060780896620948,1.4548906372041959,2.8071746206718884,6.38906575671564,2.8069392267935585,44.49802516384613,2.8070504587351217,6.389071509731093,2.8068154154375113,44.372451412639485,2.816060917778361,6.389071509731093,2.8159388923495126,55.467479966640475,4237.488786223134,4.8884842730833435,140,Short_Circuit
BLDCM test@140_0.0775.txt_42ms,9.479779337999787,27.510398894113223,9.47965853116114,-1.4083825440439135,1.4527350780588812,9.412527777853366,27.543233043063857,9.411538830791063,-1.3898644220677656,1.4632737985693947,9.443583551344119,27.54171065467874,9.443168058318168,-1.4005893445561195,1.458460711246809,2.8081534671091197,6.3890735007290305,2.8079315795260262,45.359054091669115,2.8069977667865955,6.389072076909958,2.8067640356360055,44.38067134541751,2.812823295116146,6.389064284525188,2.8126625017587434,50.63328390183262,4237.4788348633165,4.884294332282921,140,Short_Circuit
BLDCM test@140_0.0775.txt_43ms,9.489458749456732,27.54619036140669,9.489418022872695,-1.413160601725467,1.4515667066496485,9.401046604116354,27.54471270193198,9.399960613164692,-1.3891549842307325,1.4652182373477658,9.422186691769994,27.513412885878715,9.421483745648395,-1.3950608605542403,1.4617727321241056,2.810043097560489,6.3890735007290305,2.809846692664829,47.35465386519659,2.8070100561433504,6.389062934566837,2.8067773835557177,44.3461160902263,2.8101487558548035,6.389074144629141,2.80995393209086,47.44150618043477,4237.483350186559,4.886626137995492,140,Short_Circuit
BLDCM test@140_0.0775.txt_44ms,9.49444735553364,27.54765735392057,9.494441995721045,-1.4160427713987582,1.4509585299160561,9.393279073236393,27.51641154217146,9.392151142051949,-1.3891546417900988,1.4664298619376184,9.403758746963652,27.54914496036249,9.402782798511188,-1.3904124729505511,1.4649513825307972,2.812719903069863,6.389060571598067,2.812557786725514,50.487672945356586,2.8070271447062765,6.389076500248494,2.806794041698738,44.38141897262881,2.8082202174248443,6.389075860082285,2.807999766231051,45.46264147927207,4237.501711373914,4.897748835149612,140,Short_Circuit
BLDCM test@140_0.0775.txt_45ms,9.495757037184342,27.519381805056636,9.495756934453544,-1.4170277470744428,1.4507584096144184,9.391851655353507,27.552122822613555,9.390719203624084,-1.3893056614887649,1.466967153410326,9.39271025225997,27.550641394252715,9.39155606389816,-1.3889457817616098,1.4668339000370743,2.815961510039179,6.389078395401842,2.8158383857584646,55.254693126598134,2.807067494912197,6.389078395401842,2.8068332440588186,44.42351998916247,2.8072321606963,6.389060632997175,2.8069975685163806,44.49573943971478,4237.528669036685,4.913386128579827,140,Short_Circuit
BLDCM test@140_0.0775.txt_46ms,9.496823624747805,27.5551136018588,9.496822931246541,-1.4169159630504171,1.4509129335203625,9.39682497752666,27.553649159015883,9.39572098070767,-1.3884849864892475,1.4663531839171395,9.395803432977793,27.550641394252715,9.394642926007217,-1.3884629081401376,1.4663510054801363,2.8195861847140296,6.389078395401842,2.8195033677853765,61.97108223294674,2.807179322834025,6.389078395401842,2.8069441111525046,44.43881493780442,2.8072176329800484,6.389077098692492,2.8069824285754827,44.555070311341716,4237.5556564296685,4.921348783676328,140,Short_Circuit
BLDCM test@140_0.0775.txt_47ms,9.497954810406153,27.55660441408721,9.49795423665518,-1.4166764056416887,1.450897094355353,9.400898627491149,27.553649159015883,9.399799876382547,-1.3879322875413556,1.4657177755554192,9.400396798125561,27.558100847977435,9.399246881743151,-1.3880358154064707,1.465954611563267,2.822529980267892,6.38907813788783,2.822479449317236,69.42967971606063,2.807245088964355,6.38907940318844,2.8070100981672916,44.58132036774143,2.8071655133392133,6.389077508035092,2.8069309846683246,44.42237340793036,4237.577363327753,4.9183277400367835,140,Short_Circuit
BLDCM test@140_0.0775.txt_48ms,9.497282036212667,27.55660441408721,9.497282004393496,-1.4166656197952392,1.4509998738788803,9.405116523731602,27.525396973090167,9.40402441619808,-1.38779771883497,1.465060447655283,9.40545769668076,27.558100847977435,9.40435370446995,-1.387747285576969,1.465165809166307,2.82469134692144,6.389058169424348,2.8246655518663135,77.46837882681086,2.8071898342661914,6.38907940318844,2.806955392739529,44.430841429524406,2.8071118702794693,6.389077508035092,2.80687890497976,44.48230997810592,4237.593424998046,4.910946789813962,140,Short_Circuit
BLDCM test@140_0.0775.txt_49ms,9.496368377142527,27.52839334851858,9.49636789657954,-1.4169357418955133,1.4511394766346801,9.410590087196583,27.561091810995137,9.409545018095729,-1.3876651161657676,1.4645232082988842,9.410865391263995,27.55957339772752,9.409864849571207,-1.3875029932221024,1.4644803653530656,2.8260988854784577,6.389080005074904,2.8260898820778184,83.83741482609084,2.8071260486830316,6.389080005074904,2.8068931069286633,44.49265392366529,2.807136706118352,6.389054485220036,2.806905201906799,44.43686225965452,4237.602997265043,4.904568824014539,140,Short_Circuit
BLDCM test@140_0.0775.txt_50ms,9.496457196245883,27.557527245177557,9.49645609851023,-1.4170402885511595,1.4511259043198164,9.416380239460752,27.561091810995137,9.415439408451629,-1.3875890575947365,1.4636226698589725,9.416260310736593,27.531394817422097,9.415382871876771,-1.3878394507970118,1.4636413110597946,2.826753744101799,6.389077250426422,2.826752953542797,88.25957140396139,2.807143545946839,6.389054767289705,2.8069120340565377,44.44036506190026,2.8071458441884936,6.389077088379084,2.806914146025746,44.44549277233992,4237.605560260653,4.902637906249255,140,Short_Circuit
BLDCM test@140_0.0775.txt_51ms,9.496487749259664,27.557527245177557,9.496487427331033,-1.4169339737746969,1.4511212356179843,9.422143465883627,27.5328874071325,9.421328204851017,-1.3881544465424638,1.4627274182769314,9.422938952514768,27.545948131595296,9.42215592513099,-1.3882799209569836,1.4626039344984514,2.8267534352011743,6.38905817579118,2.826751942262204,87.57551570862836,2.807141862116931,6.389076808975107,2.806910225241472,44.43951841057598,2.8071359866485306,6.389077088379084,2.8069028315693556,44.494820247312,4237.600801975729,4.906248719329964,140,Short_Circuit
BLDCM test@140_0.0775.txt_52ms,9.495853876288047,27.529334528462737,9.495853822728652,-1.4169902382682742,1.4508407972497441,9.429564933433722,27.53297861462497,9.428853737208618,-1.3889717707971858,1.4615761897583295,9.429868268276115,27.545948131595296,9.4291446185956,-1.3887957291912463,1.4615291745752377,2.8259974480586734,6.389076085763211,2.825986618396797,83.67151991719048,2.807120309649257,6.389076808975107,2.8068871348498687,44.48451248228454,2.8072063014760573,6.389059437626596,2.8069716154258426,44.42203899753472,4237.5878176443775,4.913247086522249,140,Short_Circuit
BLDCM test@140_0.0775.txt_53ms,9.496635338391265,27.515000166411962,9.496634480740697,-1.4169212899446815,1.4507214100077943,9.437599846348817,27.540368580741934,9.43696280993579,-1.390019851226892,1.4603318439930206,9.435912481579695,27.545948131595296,9.435227528510772,-1.3896292645146877,1.4605929859344693,2.82447868304595,6.389076085763211,2.824450437378386,76.27184139121893,2.807178121089393,6.389076808975107,2.8069433236709003,44.40686204973879,2.8072527173882826,6.38907396779235,2.80701757477098,44.59136527753806,4237.565581263698,4.917167272448284,140,Short_Circuit
BLDCM test@140_0.0775.txt_54ms,9.495539849405043,27.536817209008326,9.495527967178749,-1.4152335428847669,1.4508887779881245,9.447537438109098,27.53145655589505,9.446999908295137,-1.3931435567926471,1.4576932502829967,9.436857384923883,27.517774460101236,9.436146824399842,-1.3899738307858158,1.4585279806281084,2.8221817523739694,6.389075514373273,2.822128431704987,68.54803112673568,2.8072203422943023,6.389073598409008,2.806984949595705,44.56286801463971,2.8071674515102165,6.389074479699451,2.8069320600457943,44.40242435250646,4237.536446159578,4.9110069643804835,140,Short_Circuit
BLDCM test@140_0.0775.txt_55ms,9.484903538341564,27.518199696119865,9.484841510545511,-1.410293582167959,1.4508692569203627,9.45884594286822,27.515200059741048,9.458444420113839,-1.398454457095346,1.4547065343570957,9.43238954834623,27.52527549374343,9.431607519683897,-1.3898287487507677,1.4592188410540885,2.8191281948054066,6.389060640018856,2.8190411631671988,60.96749818794851,2.8071394122950872,6.389073598409008,2.8069037294732495,44.39330763202993,2.8070500363397617,6.389073598409008,2.8068157297052063,44.414210240030016,4237.506843678871,4.897216610206462,140,Short_Circuit
BLDCM test@140_0.0775.txt_56ms,9.461761853742791,27.518199696119865,9.461562774972672,-1.4051705709565718,1.4544178094264086,9.470792565654607,27.48674287089031,9.470557429174631,-1.4040746790530843,1.452871542184014,9.421865274990765,27.519701445310638,9.420994170763196,-1.3899251810348032,1.4605764938247257,2.8155001270876143,6.389072568271862,2.815371832370452,54.456584024287224,2.8072359584247226,6.389072875197113,2.8070037490644535,44.5724923447187,2.8070242736164923,6.389062905041088,2.8067911694331764,44.3635585841075,4237.485857076687,4.887395172601918,140,Short_Circuit
BLDCM test@140_0.0775.txt_57ms,9.440004551695115,27.48976869439985,9.439583058142242,-1.3997661837948745,1.4577699484439188,9.481493864496032,27.52268170420423,9.481391903979876,-1.4091306176332592,1.45154728783535,9.41053403217155,27.521183200312418,9.40959159362927,-1.3898247660726963,1.462492633955318,2.812308555206033,6.38907102169094,2.812140337021024,50.025398272995204,2.808420126628635,6.389063278634055,2.808203826369527,45.644697983127394,2.807012999303192,6.389070110871133,2.806780274125502,44.34218852928372,4237.4782721470165,4.8842563394587515,140,Short_Circuit
BLDCM test@140_0.0775.txt_58ms,9.419046268103834,27.525683989773185,9.418292740773632,-1.394051981580487,1.4613293797854083,9.49020017112499,27.524180711135145,9.490177942536027,-1.4137662644320939,1.4503735919551193,9.399871679186969,27.49276618318443,9.398833758463779,-1.3892756696200326,1.4641515515695984,2.809784611618589,6.389064850929502,2.8095827268411533,46.97488357572444,2.8104701754710617,6.38906925192165,2.8102799617027063,47.76976996550138,2.807007391941165,6.389070110871133,2.8067735691799216,44.39159308879307,4237.4854660566225,4.8879513381179915,140,Short_Circuit
BLDCM test@140_0.0775.txt_59ms,9.400542612721079,27.527178369809935,9.399483518621892,-1.3898902549841388,1.4643647700236675,9.495058983502977,27.495777217288648,9.495058233453161,-1.4163526740678989,1.4496314066592153,9.39378221806708,27.528660124811715,9.392664860139353,-1.389164259551665,1.4654186249601522,2.808025682349972,6.3890698822118726,2.8078004180338763,45.27481203790517,2.8132152596296787,6.3890698822118726,2.813058534097426,51.22269210420478,2.807078404094798,6.389064378457656,2.806843370151956,44.37802813762938,4237.505701405301,4.900372686687595,140,Short_Circuit
BLDCM test@140_0.0775.txt_60ms,9.391617637751839,27.498784727376254,9.390392176152572,-1.3891537232440847,1.4657563746888491,9.497279091871844,27.531637817010292,9.49727833267118,-1.4168542266640025,1.4496048787515645,9.39254613240133,27.53013881007938,9.391381325402719,-1.3890687835795503,1.4657689099816917,2.8071601079123494,6.3890698822118726,2.806924682284489,44.45484926489122,2.816564682599765,6.3890698822118726,2.816446970461802,56.20201759144639,2.8071775777343015,6.389067167379141,2.8069421483226606,44.50525730239219,4237.533255530809,4.915590116379374,140,Short_Circuit
BLDCM test@140_0.0775.txt_61ms,9.396064725633124,27.53466012426228,9.39485497793096,-1.388584549545067,1.46538333921061,9.497496500793693,27.533169382938027,9.497496160335508,-1.4166931597824755,1.4497329555446266,9.39611142773213,27.53013881007938,9.394942109693867,-1.3885529436885082,1.4652127331961158,2.8070985554961925,6.38906867978112,2.806864406600171,44.43698868583036,2.8201256949959057,6.389065822172556,2.8200476727968895,63.18411286747885,2.8071842042513793,6.38906867978112,2.8069490347382633,44.483296338174036,4237.559369015088,4.921169006549571,140,Short_Circuit
BLDCM test@140_0.0775.txt_62ms,9.400811568748955,27.53466012426228,9.399668431125178,-1.3880591983209436,1.4646434089647034,9.496550905594344,27.533169382938027,9.496550876760649,-1.416842360757613,1.4498773090616803,9.400507501707697,27.50177815911359,9.399352712780843,-1.388169936863865,1.4645275378953406,2.8070853881268736,6.389066771854033,2.806852849010839,44.44952250673253,2.8228973164428974,6.389066458865219,2.822851345330542,70.73394375631027,2.807119730163362,6.389067820831636,2.8068857144341415,44.4483832400364,4237.580146179261,4.917144149025567,140,Short_Circuit
BLDCM test@140_0.0775.txt_63ms,9.40573325390032,27.536142556626736,9.404702145609953,-1.3877813221852664,1.4640346226852166,9.496046902733774,27.50481281831857,9.496046165154656,-1.4170513793435495,1.449954261325999,9.405657782193765,27.537621002072008,9.404570456218993,-1.387764682297305,1.464046344711638,2.8071018104970538,6.389064109786034,2.806870224588234,44.43050263108026,2.8249103839279455,6.389069835826249,2.824888479231662,78.41969318673046,2.8070969874141474,6.3890684388120205,2.8068645241775196,44.463526971844104,4237.595124842032,4.909781342478453,140,Short_Circuit
BLDCM test@140_0.0775.txt_64ms,9.411327909568762,27.50779729114688,9.410406827512661,-1.3878193181687966,1.463164313024422,9.49607767483677,27.540645943443543,9.496076938077987,-1.4170844574287187,1.4502632289504607,9.410997366024233,27.53911437751581,9.410023127810941,-1.387605041707805,1.4633743625083162,2.807105703255138,6.38907048294477,2.806873389988338,44.466588656495944,2.8262173306918412,6.389069789445285,2.82621074109042,85.01338992147396,2.8071096404514,6.389065759376969,2.8068781388742865,44.43724950422105,4237.603748959109,4.904019231042439,140,Short_Circuit
BLDCM test@140_0.0775.txt_65ms,9.417828038041412,27.54359457870855,9.41698409501774,-1.3879084117131741,1.4624683512612933,9.495802338696175,27.542111755154146,9.495802288813175,-1.4170187278622324,1.4504596443268953,9.417159115179448,27.510793392488047,9.416301990984435,-1.3878960532830098,1.4624168608210597,2.807137495553826,6.389070751036058,2.8069037877603495,44.47063924447019,2.8268279892021915,6.389062784635877,2.8268277675959195,88.40651873594797,2.807109054020706,6.389071828815197,2.8068768256927017,44.46508919908703,4237.605141780369,4.903049258057581,140,Short_Circuit
BLDCM test@140_0.0775.txt_66ms,9.424380363931638,27.545103852328403,9.423583510874748,-1.3881172480543018,1.4616117118526535,9.495777498189579,27.513764548630448,9.495777260617318,-1.41704292266319,1.4504634386609947,9.424486280170774,27.54659768714089,9.423716783531555,-1.3883281885992138,1.4615953598500149,2.807216200069831,6.389060888793347,2.806981412656542,44.50167271357086,2.82668967401868,6.389073454606567,2.826687200835179,87.68212226989154,2.8071297654527907,6.3890730277842005,2.8068960686383995,44.46999449468981,4237.59896697532,4.907435192992729,140,Short_Circuit
BLDCM test@140_0.0775.txt_67ms,9.430413332682452,27.545103852328403,9.429651057084548,-1.388908088918688,1.4606766671762053,9.496867506020969,27.54954180336035,9.496866802537168,-1.4169140108524758,1.4506113423023441,9.431433312464156,27.54808094513711,9.430716850000016,-1.3889347554160316,1.4606760412394435,2.807227845117275,6.3890750418065565,2.8069929201044395,44.555196991237175,2.825777217392183,6.389074773715269,2.825764439253609,82.38517149366305,2.807202846769305,6.3890730277842005,2.806967915444923,44.48055662026785,4237.584259685968,4.914301404835721,140,Short_Circuit
BLDCM test@140_0.0775.txt_68ms,9.435563220592531,27.55252371479719,9.434827462816491,-1.3899147810283825,1.460192537086867,9.497654554834453,27.55101708070429,9.49765306399352,-1.4166057602119821,1.4506464641744055,9.438003667936863,27.54808094513711,9.43733300879345,-1.3904878611346279,1.4596591778052816,2.8071337386759114,6.389076180553191,2.806899177841655,44.41572323191483,2.8241193294960154,6.389074773715269,2.824088360267116,75.14445969608131,2.807214782800177,6.389077379522195,2.8069796263893787,44.5490322757705,4237.56056796002,4.916765016830771,140,Short_Circuit
BLDCM test@140_0.0775.txt_69ms,9.436092976399687,27.55252371479719,9.43535618570383,-1.3900655460753295,1.4601105597814268,9.493621609013264,27.55101708070429,9.493610513791403,-1.4146333762862193,1.4512627072517745,9.448062270066941,27.5197785383914,9.447496391116095,-1.3942516825276972,1.4581051945126888,2.8070496497806823,6.389076180553191,2.806816205038803,44.42906472432687,2.821678897253897,6.38905928485727,2.821621056993781,67.09313299536419,2.8071171664214694,6.389077379522195,2.8068822435102447,44.391497440843146,4237.530775481654,4.908905672524342,140,Short_Circuit
